start_hhmmss,end_hhmmss,text
00:00:00,00:00:02,"- Hi everybody, Anna and Dan here"
00:00:02,00:00:05,with some very exciting live show news.
00:00:05,00:00:08,"Now, unfortunately, some of us are too lazy to commit"
00:00:08,00:00:13,"to doing a real full on tour of the UK before Christmas,"
00:00:13,00:00:15,"speaking about yours truly,"
00:00:15,00:00:17,but that doesn't mean you can't get your fish fix.
00:00:17,00:00:20,"'Cause Dan, you're not too lazy, turns out."
00:00:20,00:00:22,"- Yeah, I'm gonna be on tour, everyone, around the UK."
00:00:22,00:00:26,"I'm doing my first solo tour in over a decade,"
00:00:26,00:00:29,and it is gonna be such an awesome night.
00:00:29,00:00:31,It's called This Changes Everything.
00:00:31,00:00:35,"If you've heard my Weird Red String series,"
00:00:35,00:00:39,"my Mike Dan Zone obsessiveness of connecting everything,"
00:00:39,00:00:42,this is a show that is perfect for you.
00:00:42,00:00:44,"It's gonna be full of mind-working facts,"
00:00:44,00:00:47,"it's gonna have jokes, it's gonna have scary bits,"
00:00:47,00:00:49,"goose bump moments, please come along."
00:00:49,00:00:52,"- Yes, do please make it worthwhile,"
00:00:52,00:00:54,the fact that Dan's entire house is smothered
00:00:54,00:00:58,"with weird sketches and strings and drawings,"
00:00:58,00:00:59,freaking out the rest of his family
00:00:59,00:01:01,and any guests who come along.
00:01:01,00:01:03,He has actually told me a couple of the
00:01:03,00:01:06,"extraordinary kind of plots he's weaving through this show,"
00:01:06,00:01:09,"and I've gotta say, it's draw-dropping stuff."
00:01:09,00:01:09,You gotta go.
00:01:09,00:01:11,And how can people go?
00:01:11,00:01:12,"- So, if you wanna come along,"
00:01:12,00:01:14,I'm playing places all over the UK.
00:01:14,00:01:17,"I'm gonna be starting October the 11th in Edinburgh,"
00:01:17,00:01:19,"the Newcastle Birmingham Cardiff,"
00:01:19,00:01:22,"and then in November, I'm gonna be doing Manchester, Liverpool,"
00:01:22,00:01:26,"Cambridge, Oxford, Norwich, York Hastings, Brighton, Lester,"
00:01:26,00:01:28,"Bristol, Exeter, there's so many places,"
00:01:28,00:01:31,all you need to do is go to thischangeseverything.co.uk
00:01:31,00:01:32,to get your tickets.
00:01:32,00:01:36,"These are really cozy venues, it's like 20 quitter ticket."
00:01:36,00:01:37,"I'm gonna hang around after every show,"
00:01:37,00:01:40,"so if you wanna say hi, just come along."
00:01:40,00:01:44,"So just one more time, tickets are at thischangeseverything.co.uk"
00:01:44,00:01:48,"or just go to my Instagram bio, you'll find a link there."
00:01:48,00:01:50,"18 dates, hopefully I can see you at one of them."
00:01:50,00:01:52,"- Do it, it's a once-a-decade experience,"
00:01:52,00:01:54,"the dance driver, live experience."
00:01:54,00:01:57,"If you remember which way to face what he's on stage,"
00:01:57,00:02:02,"go now, check this guy out, and for now, on with this show."
00:02:02,00:02:03,- On with the podcast.
00:02:03,00:02:19,"Hello, and welcome to another episode"
00:02:19,00:02:21,"of no such thing as a fish, a weekly podcast"
00:02:21,00:02:24,coming to you from the QI offices in Hobern.
00:02:24,00:02:26,"My name is Dan Schreiber, I am sitting here"
00:02:26,00:02:30,"with Anatishinsky, James Harkin, and Andrew Hunter Murray."
00:02:30,00:02:32,"And once again, we have gathered around the microphones"
00:02:32,00:02:35,with our four favorite facts from the last seven days
00:02:35,00:02:38,"and in a particular order, here we go."
00:02:38,00:02:41,"Starting with fact number one, and that is Andy."
00:02:41,00:02:44,"My fact is, the biggest supermarket in Europe"
00:02:44,00:02:49,has 12 people whose entire job is to sort out coat hangers.
00:02:49,00:02:51,- Give me a break.
00:02:51,00:02:52,(laughing)
00:02:52,00:02:52,- 12 people.
00:02:52,00:02:53,- Yeah.
00:02:53,00:02:54,- 40 hours a week.
00:02:54,00:02:55,- Yeah.
00:02:55,00:02:56,- Come on.
00:02:56,00:02:57,- So big.
00:02:57,00:02:57,"- That's the thing, it's bigy."
00:02:57,00:02:59,- It's so big.
00:02:59,00:03:00,"- How big, Andy?"
00:03:00,00:03:01,- What do you mean?
00:03:01,00:03:02,- The supermarket.
00:03:02,00:03:03,- You got the coat hangers.
00:03:03,00:03:04,(laughing)
00:03:04,00:03:05,"- I'm big and a, okay."
00:03:05,00:03:08,So this came from a brilliant article
00:03:08,00:03:10,by a journalist called Ralph Jones
00:03:10,00:03:12,"who went to Geckas Ula Red,"
00:03:12,00:03:14,which is a Swedish supermarket.
00:03:14,00:03:16,"And it's a one off, right?"
00:03:16,00:03:18,There's not a chain across the world.
00:03:18,00:03:21,"And it's total area, including the warehouse bit,"
00:03:21,00:03:23,"is 114,000 square meters,"
00:03:23,00:03:25,which is 20 Trafalgar squares.
00:03:25,00:03:28,It's one and a half fucking in palaces.
00:03:28,00:03:31,It is the biggest tourist attraction in Sweden.
00:03:31,00:03:32,"It gets, it gets full."
00:03:32,00:03:33,- Feel brave.
00:03:33,00:03:36,- What about the housework I've used to live?
00:03:36,00:03:37,- That's not even second.
00:03:37,00:03:38,- Is it?
00:03:38,00:03:39,(laughing)
00:03:39,00:03:40,- The Viking museum we went to
00:03:40,00:03:42,doesn't even get close to it.
00:03:42,00:03:43,- That's a museum.
00:03:43,00:03:43,- Yeah.
00:03:43,00:03:46,"- The ship, that's a 17th century ship"
00:03:46,00:03:47,which sank on its maiden voyage.
00:03:47,00:03:48,That's the second place.
00:03:48,00:03:50,But it's second by a long distance.
