start_hhmmss,end_hhmmss,text
00:00:00,00:00:02,(upbeat music)
00:00:02,00:00:15,"- Hi, everybody and welcome to another episode"
00:00:15,00:00:16,of Little Fish.
00:00:16,00:00:17,My name's Andrew Hunter-Marry.
00:00:17,00:00:20,I'm here with James Harkin and Anna Tajinsky
00:00:20,00:00:22,and we are here to read out the best of your facts
00:00:22,00:00:24,that you've been sending into the fish inbox
00:00:24,00:00:25,over the last seven days.
00:00:25,00:00:26,Hi guys.
00:00:26,00:00:27,- Hi Andy.
00:00:27,00:00:28,- Hello.
00:00:28,00:00:29,- I have a bit of parish business before we start.
00:00:29,00:00:30,- Oh.
00:00:30,00:00:31,- Yes.
00:00:31,00:00:35,- There is an exciting new fan site created
00:00:35,00:00:39,"by a fish listener, fish listener, fish listener."
00:00:39,00:00:39,He's called Luke Delaney.
00:00:39,00:00:41,He has built a website.
00:00:41,00:00:42,It's about fish.
00:00:42,00:00:44,It's called place2no.com.
00:00:44,00:00:45,Place like the fish.
00:00:45,00:00:46,- That's very clever.
00:00:46,00:00:47,- It's very clever.
00:00:47,00:00:49,- We should get him on section naming.
00:00:49,00:00:50,"- No, I will not have anyone."
00:00:50,00:00:51,(laughing)
00:00:51,00:00:53,That's mine.
00:00:53,00:00:53,"Place2no, it's amazing."
00:00:53,00:00:56,It's basically a huge map of the world
00:00:56,00:00:58,and it contains all the places that we've mentioned
00:00:58,00:01:00,on fish over the last 12 years.
00:01:00,00:01:01,- Wow.
00:01:01,00:01:03,"- And if you zoom in on anywhere, it shows you the place"
00:01:03,00:01:04,and then you click on it
00:01:04,00:01:06,and it shows you what we've said about that place.
00:01:06,00:01:07,It's amazing.
00:01:07,00:01:08,- It is amazing.
00:01:08,00:01:09,- And there are all sorts of little bells and whistles.
00:01:09,00:01:09,"Yeah, yeah."
00:01:09,00:01:10,And I've shown you guys.
00:01:10,00:01:12,"- So if you zoom on to Loch Ness,"
00:01:12,00:01:14,there's like 500 different megs.
00:01:14,00:01:15,- Exactly.
00:01:15,00:01:16,"- Yeah, exactly that."
00:01:16,00:01:17,"Anyway, it's so good."
00:01:17,00:01:18,"So anyone listening to this,"
00:01:18,00:01:19,"if you want to check it out,"
00:01:19,00:01:20,Luke Delaney has built it.
00:01:20,00:01:21,Thank you so much to you Luke.
00:01:21,00:01:23,And it is place2no.com.
00:01:23,00:01:26,That's place with an eye like the fish.
00:01:26,00:01:27,- Very good.
00:01:27,00:01:27,- Clever.
00:01:27,00:01:28,- Have some facts.
00:01:28,00:01:30,- Got one coming from North Carolina
00:01:30,00:01:32,from someone called Hunter.
00:01:32,00:01:33,- Weird name.
00:01:33,00:01:34,"- Oh, 'cause it's also yours."
00:01:34,00:01:35,- Yeah.
00:01:35,00:01:36,- Of course.
00:01:36,00:01:37,"Well, he's found an interesting story."
00:01:37,00:01:39,"He said, have we come across Joseph Palmer"
00:01:39,00:01:41,"and Massachusetts man,"
00:01:41,00:01:44,"eight who in 1830, his beard was hated so much"
00:01:44,00:01:47,by local townsfolk that they attempted to shave it off?
00:01:47,00:01:48,"So there's a difference,"
00:01:48,00:01:50,"'cause of course you still can't grow a beard, can you?"
00:01:50,00:01:51,- That's very funny.
00:01:51,00:01:53,- And also it's an interesting story.
00:01:53,00:01:54,(laughing)
00:01:54,00:01:55,- Wow.
00:01:55,00:01:56,- Wow.
00:01:56,00:01:57,"- One, two."
00:01:57,00:01:58,- The rich start.
00:01:58,00:01:59,"- Yeah, yeah."
00:01:59,00:02:00,- Isn't that the grander on tomorrow?
00:02:00,00:02:03,"Anyway, so these locals hated his beard."
00:02:03,00:02:04,They attacked this guy.
00:02:04,00:02:06,They tried to shave it off.
00:02:06,00:02:09,And he refused to have it shaved off.
00:02:09,00:02:11,And this is a time when I think beards were banned.
00:02:11,00:02:14,So he refused to bow to social convention.
00:02:14,00:02:16,Apparently he was part of the transcendentalist movement
00:02:16,00:02:17,of New England.
00:02:17,00:02:19,I don't know if that's related to his beard keeping.
00:02:19,00:02:21,I've vaguely been interested in transcendentalism
00:02:21,00:02:22,in my past.
00:02:22,00:02:25,And I didn't know that you had to grow a beard for it.
00:02:25,00:02:26,"- Oh, so why did you grow yours?"
00:02:26,00:02:28,(laughing)
00:02:28,00:02:29,- It was a mistake.
00:02:29,00:02:31,- This was quite like the only person
00:02:31,00:02:33,who's got a beard as James.
00:02:33,00:02:34,- I have like a go-to beard
00:02:34,00:02:36,'cause that's literally all I can grow.
00:02:36,00:02:38,- Would you keep the beard
00:02:38,00:02:40,even if they banned them on pain of prison?
00:02:40,00:02:40,"- No, I wouldn't."
00:02:40,00:02:45,"And in actual fact, I feel like even if just the two of you"
00:02:45,00:02:48,"were strong-willed enough to want to shave it off,"
00:02:48,00:02:50,I would be hard pressed to stop you.
00:02:50,00:02:51,(laughing)
00:02:51,00:02:52,- Okay. - Challenge accepted.
00:02:52,00:02:53,- Great.
00:02:53,00:02:55,I just think that like one or two people
00:02:55,00:02:58,can overpower one person and an entire village
00:02:58,00:03:01,"can almost certainly overpower one person,"
00:03:01,00:03:02,even a bearded person.
00:03:02,00:03:03,"- Yeah, you're right."
00:03:03,00:03:04,- It's easier to chop someone's beard off
00:03:04,00:03:06,than it is to give them a good close shave though.
00:03:06,00:03:07,'Cause your beard is close enough to your face
00:03:07,00:03:12,that I would not want to be wrestling with the razor
00:03:12,00:03:14,"for fear of doing you any injury,"
00:03:14,00:03:14,which I wouldn't want that.
00:03:14,00:03:15,I don't want that.
00:03:15,00:03:17,I just want the beard off in the scenario.
00:03:17,00:03:19,"- And actually, almost all beard are close to faces."
00:03:19,00:03:20,So it is sometimes--
00:03:20,00:03:21,- Eventually they--
00:03:21,00:03:22,- It'll be difficult.
00:03:22,00:03:23,- Eventually they are.
00:03:23,00:03:25,You can do a good chop of the main thing.
00:03:25,00:03:25,- You could do a trim.
00:03:25,00:03:27,"Yeah, hack it with the pair of garden shears"
00:03:27,00:03:29,from a distance as a Santa Claus gig.
00:03:29,00:03:30,- But this guy sounds like he had one of those
00:03:30,00:03:31,amazing 15 foot long bids.
00:03:31,00:03:32,- He did.
00:03:32,00:03:35,"And in fact, he's got a tombstone that shows his head"
00:03:35,00:03:37,and it is a massively bigger than Santa Claus
00:03:37,00:03:38,as I had a look.
00:03:38,00:03:41,And his tombstone just reads persecuted for wearing a beard.
00:03:41,00:03:42,- Wow.
00:03:42,00:03:43,"- Yeah, he's really tense to it."
00:03:43,00:03:44,"Anyway, great fact Hunter."
00:03:44,00:03:45,- Great fact.
00:03:45,00:03:46,- That's really good.
00:03:46,00:03:47,- Yeah.
00:03:47,00:03:51,"- Here is one from Dre, Falserano."
00:03:51,00:03:53,And they talk about a place in America as well
00:03:53,00:03:55,in Vermont.
00:03:55,00:03:58,And they say they're in Vermont in order to stock trout
00:03:58,00:04:01,in the highest stocked pond in the state.
00:04:01,00:04:04,They transport them via ski lifts.
00:04:04,00:04:05,- Brilliant.
00:04:05,00:04:06,- Cool.
00:04:06,00:04:07,- Isn't that amazing?
00:04:07,00:04:09,- What a weird sight that would be if you were just going out
00:04:09,00:04:11,to do the red run at the top.
00:04:11,00:04:12,And you're in a lift with a bunch of trout.
00:04:12,00:04:13,- That's what I thought.
00:04:13,00:04:14,- Right.
00:04:14,00:04:15,"- In your head when I tell you that fact,"
00:04:15,00:04:17,what kind of ski lift is it?
00:04:17,00:04:19,- An old-school ski lift where you sit in it
00:04:19,00:04:22,and you pull down the bar and then it takes you
00:04:22,00:04:24,"to be like a de-clacketing up, is that it?"
00:04:24,00:04:26,- I think you're trying to be funny here Addy.
00:04:26,00:04:27,"No, I think you are being funny."
00:04:27,00:04:28,"No, no, I'm not."
00:04:28,00:04:30,"- Oh, I thought you were trying to be funny."
00:04:30,00:04:33,- Because obviously the most logical thing is to put the barrel
00:04:33,00:04:35,inside one of those big enclosed glass.
00:04:35,00:04:36,- No.
00:04:36,00:04:38,"- This is where we come in to a problem,"
00:04:38,00:04:40,which is that I am a man of the people
00:04:40,00:04:41,and I've never been skiing.
00:04:41,00:04:43,Whereas you two hoysie toy types.
00:04:43,00:04:44,You know all about the different kinds of ski lift
00:04:44,00:04:46,'cause you're always on the slopes.
00:04:46,00:04:47,"- Well, it's just the thing is like,"
00:04:47,00:04:48,normally I'd go horse riding
00:04:48,00:04:50,but I'm mostly too cold in the winter.
00:04:50,00:04:52,So I have to go skiing.
00:04:52,00:04:53,- What's the truth?
00:04:53,00:04:54,The trout got upon a lift?
00:04:54,00:04:58,"- No, in actual fact, the trout go in a chair lift, it seems."
00:04:58,00:04:59,- Yes.
00:04:59,00:05:00,- What?
00:05:00,00:05:01,- Because I read a newspaper article about this
00:05:01,00:05:03,and it said you may have seen snakes on a plane
00:05:03,00:05:06,but have you ever seen fish on a chair lift?
00:05:06,00:05:07,- No.
00:05:07,00:05:08,- No.
00:05:08,00:05:09,- In a box.
00:05:09,00:05:12,- They put buckets and each bucket's got about 400 tiny
00:05:12,00:05:15,trout in it and they put it next to someone
00:05:15,00:05:17,presumably in a chair lift 'cause it will be mad
00:05:17,00:05:18,as they do not put it so.
00:05:18,00:05:19,(laughing)
00:05:19,00:05:20,"- Oh, they dismount."
00:05:20,00:05:22,It put skis on the bottom.
00:05:22,00:05:23,"- Yeah, exactly."
00:05:23,00:05:24,"- Well, it's always had to dismount from a--"
00:05:24,00:05:25,- It is.
00:05:25,00:05:26,"- Is a ski lift, yeah, it is."
00:05:26,00:05:28,"- Oh, I don't know this you see."
00:05:28,00:05:29,Can I tell you a ski lift story?
00:05:29,00:05:31,I've got a secondhand ski lift story.
00:05:31,00:05:31,- Okay.
00:05:31,00:05:33,"- My friend Joe, I won't say a certain name"
00:05:33,00:05:34,but you both met him.
00:05:34,00:05:35,- Yeah.
00:05:35,00:05:37,- Has been skiing and it was his first time skiing
00:05:37,00:05:41,"and after he got to the top for his first run down,"
00:05:41,00:05:42,"his girlfriend asked him,"
00:05:42,00:05:45,"""You all right, how do you find the lift?"""
00:05:45,00:05:46,"And he said, ""Yeah, it was okay."
00:05:46,00:05:48,"Bit scary, that lift though, isn't it?"""
00:05:48,00:05:49,And he had forgotten to put the bar down
00:05:49,00:05:51,with two safes in the lift.
00:05:51,00:05:54,And he had just been hovering over the abyss
00:05:54,00:05:55,for the whole journey up.
00:05:55,00:05:57,- That's really horrifying.
00:05:57,00:05:58,- He also got to the bottom of his first run
00:05:58,00:06:00,and he forgot to put his goggles on.
00:06:00,00:06:02,So his eyes were incredibly red.
00:06:02,00:06:04,- That's all right.
00:06:04,00:06:07,- This article that I read about snakes on a plane
00:06:07,00:06:08,that slash fish on a chair lift
00:06:08,00:06:10,gives an extra bit of information
00:06:10,00:06:11,"and it is that Brook Trout,"
00:06:11,00:06:13,"which is this species of trout,"
00:06:13,00:06:16,are notorious for having a fear of heights.
00:06:16,00:06:18,"So the more we can do to keep them happy,"
00:06:18,00:06:20,the better chance they'll have of having a new home
00:06:20,00:06:21,at the top.
00:06:21,00:06:22,- I'm sorry.
