start_hhmmss,end_hhmmss,text
00:00:00,00:00:17,"""Hello and welcome to another episode of Little Fish. My name's Andrew Hunter Murray, and"
00:00:17,00:00:21,"I'm here with my two close colleagues, Down Shriver and Anna Tijinski, and we're here"
00:00:21,00:00:28,"to discuss the brilliant facts that you, the audience, have been sending in to podcast@qy.com."
00:00:28,00:00:35,"We've got loads of facts. Let's, let's have some. Come on. Who's got a fact? I go in here"
00:00:35,00:00:43,from Tom Besoir. Tom Besoir says the American actor John Kazzal only appeared in five feature
00:00:43,00:00:49,"films. All of them were nominated for Academy Awards for Best Picture. He did the Godfather,"
00:00:49,00:00:54,"the conversation, the Godfather Part Two, Dog Day afternoon and the deer hunter. Amazing."
00:00:54,00:00:59,"Yeah, he did five of these in a seven year period, but tragically he got very ill. He had"
00:00:59,00:01:04,"lung cancer, and so he died, and that's the only reason that he didn't start more. I've"
00:01:04,00:01:07,only seen two of them. I've seen the conversation and what was the first one you mentioned?
00:01:07,00:01:10,"The Godfather. No, I haven't seen it. Deer Hunter. No, I haven't seen it. I've got part"
00:01:10,00:01:17,"of part two. Yep, very good. Dog Day afternoon. Oh, I've seen one of them. Does he play the"
00:01:17,00:01:21,"same, because sometimes people play a special role in all films, like they'll play a policeman"
00:01:21,00:01:25,"who's just got a random one-liner? Was it like that where he just plays? No, he had substantial"
00:01:25,00:01:30,"roles, and he was very much loved. There's been documentaries about him. People really"
00:01:30,00:01:35,"miss him. Al Pacino held him as one of the great actors of his day. He said, ""I would just"
00:01:35,00:01:39,"have been in movies for the rest of my career with him."" He was dating Meryl Streep when"
00:01:39,00:01:43,he passed away. He was part of a very big sort of unit of actors. I think I've heard of
00:01:43,00:01:48,"him. I think maybe he feels like a famous, like, edges of gangster films kind of lad."
00:01:48,00:01:52,"It does feel like he's got a type. He hasn't done ""Never Been Kissed"" as he, you know, it's"
00:01:52,00:01:57,definitely down that hardest thing. Yeah. Pacino Esquil. And I've actually got a little bonus
00:01:57,00:02:01,"exciting element to this fact, because that's often the fact that he was told he was in five"
00:02:01,00:02:06,"movie rights all for Best Picture. He actually appeared in a sixth after his death, because they"
00:02:06,00:02:11,"used archive footage of him in Godfather Part Three, and that was nominated for an award"
00:02:11,00:02:17,"as well, Best Picture, and he was in that technically. Really? So good. You'd want to"
00:02:17,00:02:19,"employ him, wouldn't you? If you've made a crap film, you'd be like, ""Should we get him in"
00:02:19,00:02:22,"and we'll get the Oscar?"" If you've made Peron as five or something."
00:02:22,00:02:25,That's what people do with Sigourney Weaver in sci-fi films these days.
00:02:25,00:02:29,"Does it work? Do they all want Oscars? No, but they are treated with more respect than"
00:02:29,00:02:34,"maybe they will be if Sigourney Weaver wasn't in my opinion. If you're making a sci-fi film,"
00:02:34,00:02:40,"let's say Avatar Three. You might want to just get the Weaver and, you know, she brings"
00:02:40,00:02:44,"a touch of plus. Yeah. Sure does. That's what we do with podcasts, though, isn't it?"
00:02:44,00:02:47,"People want to make a great podcast. They try and get us in. I mean, it hasn't happened yet,"
00:02:47,00:02:50,"but-- Oh, I thought you meant one of us was brought in for the class. Which one of us has"
00:02:50,00:02:54,been drafted in just for the touch of plus? Do you think we get another short of the award
00:02:54,00:02:59,if Sigourney Weaver came on as guests? I actually do.
00:02:59,00:03:02,And do you think that would be the proudest moment of her life? I can't think of a higher
00:03:02,00:03:06,"one. Yeah. Let's do another fact. That's another fact. This is from Oliver Frederick,"
00:03:06,00:03:10,"and this is that in Sydney, if you speed 30 kilometres an hour over the speed limit,"
00:03:10,00:03:16,"you'll be fined about $650 Australian dollars. Okay. And in India, the fine for the same"
00:03:16,00:03:21,"crime as 2000 Rupees, and so Oliver Frederick has done a little bit of working out that James"
00:03:21,00:03:26,"Harkin would love. He said, ""In order to pay the same amount of fines in India, as you would"
00:03:26,00:03:32,"have to in Australia, you'd need to either break the speed limit over 20 times or you could."""
00:03:32,00:03:35,"And he looks at all the fines in India, all these things, you could speed under the influence"
00:03:35,00:03:40,"of drugs or alcohol, without a valid license or wearing a seatbelt, driving recklessly"
